dataset,model,method,seed,split_seed,model_seed,protected_attribute,privileged_group,unprivileged_group,n_train,n_val,n_test,accuracy,f1,spd,eod,disparate_impact,train_time_sec,single_pred_latency_ms,batch_256_latency_ms,implementation_loc_added,implementation_dependencies_added,implementation_hyperparams,implementation_stage,implementation_complexity_score,method_hyperparams,aif360_version,sklearn_version,notes
adult,rf,dir,8192,8192,8192,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.844555002763958,0.6631528509822712,-0.18788368181186477,-0.07803261401724848,0.31591069699269764,2.4747375999577343,3.5864500096067786,14.272599946707487,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
adult,rf,dir,8192,8192,8192,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8425649530127142,0.6588404408241495,-0.1909078325559997,-0.08035187486661899,0.30737776257460825,2.4349817000329494,3.6016000667586923,13.69375002104789,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
adult,rf,dir,8192,8192,8192,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8442233278054173,0.6623532231008866,-0.1897360089702541,-0.08050251697862132,0.3103999578735884,2.4857034999877214,3.550600027665496,13.33740004338324,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
adult,rf,dir,8192,8192,8192,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8423438363736871,0.6570466570466571,-0.18324720791256477,-0.06508053076237463,0.32473901538073596,2.4185625000391155,3.5808999091386795,13.583799940533936,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
adult,lr,dir,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8504145936981757,0.6663378545006166,-0.18200333297409815,-0.09591822644020132,0.29885656079505146,0.2715452997945249,1.576499897055328,3.7076500011608005,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
adult,lr,dir,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8495301271420674,0.6646957378664696,-0.18064232582881065,-0.10542437138302019,0.30409965835285935,0.4095864000264555,1.5716999769210815,3.5485001280903816,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
adult,lr,dir,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.849861802100608,0.6640277090549233,-0.1803783047080126,-0.11230997125246367,0.2998156843311348,0.5177679997868836,1.5826000599190593,3.5665499744936824,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
adult,lr,dir,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8497512437810946,0.6630300024795438,-0.1753761688005495,-0.10617130518836537,0.31223706699026643,0.5673055001534522,1.6545499674975872,3.6545501789078116,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
adult,rf,dir,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8399115533443892,0.6565464895635673,-0.18921788563104336,-0.07451449302652557,0.3235571371995605,2.8384795000310987,3.6507999757304788,13.671450084075332,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
adult,rf,dir,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8401326699834163,0.6578324656885944,-0.1903515938840271,-0.07414102612385298,0.3230711518602974,2.49270600033924,3.583099925890565,13.269850052893162,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
adult,rf,dir,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8414593698175787,0.6597057427622212,-0.1883863138316196,-0.07062290513312997,0.32534496641884497,2.4403784999158233,3.6009500036016107,12.29804998729378,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
adult,rf,dir,16384,16384,16384,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8369264787175235,0.6493938673639172,-0.18320769947553522,-0.06859865175309754,0.33806732958720814,2.497140299761668,3.584249992854893,14.24109993968159,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
adult,lr,dir,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8503040353786623,0.6708799222168206,-0.18914583427832238,-0.11111738786577785,0.2953480999979033,0.37675580009818077,1.5622999053448439,3.575399983674288,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
adult,lr,dir,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8501934770591487,0.669753838654643,-0.1858322521915481,-0.10445461278700463,0.3017281649959431,0.3806541000958532,1.5742998803034425,3.546849940903485,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
adult,lr,dir,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8509673852957435,0.6708984375,-0.1851898639516662,-0.11149085476845044,0.3015631196486264,0.6870798000600189,1.5730500454083085,4.543300019577146,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
adult,lr,dir,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8512990602542841,0.6704239157069346,-0.18222923876213437,-0.10482807968967722,0.3058691628935793,0.5027944999746978,1.5762500697746873,3.7958999164402485,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
adult,rf,dir,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8427860696517413,0.6630331753554503,-0.18584077798966583,-0.07533988626520538,0.33407054553703075,2.434986599953845,3.5792499547824264,13.71015002951026,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
adult,rf,dir,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.84212271973466,0.6609686609686609,-0.18553864153610586,-0.06815300217175713,0.3328039191875958,2.405959000112489,3.599099931307137,13.476649997755885,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
adult,rf,dir,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8435599778883361,0.6644534028930519,-0.18333335748047397,-0.06231562033166371,0.3403456212281827,2.619764600181952,3.7541500059887767,12.947449926286936,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
adult,rf,dir,32768,32768,32768,sex,[{'sex': 1.0}],[{'sex': 0.0}],27133,9044,9045,0.8399115533443892,0.6555661274976213,-0.18271637946243335,-0.07136983893847526,0.3386685163025381,2.500751900020987,3.590450040064752,14.005199889652431,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
compas,lr,dir,42,42,42,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.666936790923825,0.6005830903790087,-0.15862290862290862,-0.12109375,0.7815684536996013,0.15698310011066496,6.632799981161952,15.708299935795367,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
compas,lr,dir,42,42,42,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6677471636952999,0.6003898635477583,-0.1621563121563121,-0.13521634615384615,0.7781574882552081,0.2858731998130679,6.64735003374517,15.438599977642298,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
compas,lr,dir,42,42,42,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6661264181523501,0.596078431372549,-0.18005148005148008,-0.15564903846153844,0.7591668101222241,0.3195595003198832,7.187000010162592,14.757400029338896,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
compas,lr,dir,42,42,42,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.666936790923825,0.5950738916256157,-0.1883467883467883,-0.1610576923076923,0.7512400908627325,0.4355983999557793,6.623149965889752,14.731350005604327,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
compas,rf,dir,42,42,42,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6410048622366289,0.5901942645698427,-0.1755820755820755,-0.16526442307692313,0.7474504392312612,0.8871043000835925,9.198750020004809,23.329149931669235,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
compas,rf,dir,42,42,42,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6418152350081038,0.5922509225092251,-0.16482976482976486,-0.15504807692307687,0.7596232596232596,0.9368263999931514,9.250849951058626,23.967099958099425,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
compas,rf,dir,42,42,42,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6393841166936791,0.5906163753449862,-0.15768690768690774,-0.14963942307692313,0.7676192939350833,0.9991504000499845,9.139300091192126,23.765999940223992,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
compas,rf,dir,42,42,42,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6369529983792545,0.5844155844155844,-0.15023985023985031,-0.11087740384615385,0.7793680520953247,0.927263299934566,9.14085004478693,24.317550123669207,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
compas,lr,dir,123,123,123,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6685575364667747,0.6048309178743961,-0.16238446238446236,-0.05649038461538458,0.7756530453898876,0.226433000061661,22.020500036887825,78.81989993620664,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
compas,lr,dir,123,123,123,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.673419773095624,0.608357628765792,-0.1658418158418158,-0.0546875,0.7731154310958872,1.0759171999525279,10.211050044745207,22.12984988000244,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
compas,lr,dir,123,123,123,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6685575364667747,0.5994123408423114,-0.156013806013806,-0.04597355769230771,0.7865609168540765,0.45553719997406006,7.402149843983352,15.959749929606915,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
compas,lr,dir,123,123,123,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6701782820097245,0.6021505376344086,-0.1584708084708084,-0.05859375,0.7831995454145292,0.2782679998781532,7.1332501247525215,15.343599836342037,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
compas,rf,dir,123,123,123,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6491085899513777,0.6102610261026102,-0.1691236691236691,-0.11989182692307687,0.7463144963144963,0.8147128000855446,10.045850067399442,23.368599941022694,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
compas,rf,dir,123,123,123,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6523500810372771,0.6138613861386139,-0.1691236691236691,-0.12139423076923073,0.7463144963144963,1.3385574999265373,9.508099989034235,23.222049931064248,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
compas,rf,dir,123,123,123,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6564019448946515,0.6187050359712231,-0.1631332631332631,-0.11027644230769229,0.7535396744029838,1.1194577999413013,9.742150083184242,29.573400039225817,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
compas,rf,dir,123,123,123,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6507293354943274,0.6106594399277326,-0.15699075699075693,-0.10637019230769229,0.7628197196542521,1.060687200166285,10.133699979633093,24.349800078198314,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
compas,lr,dir,256,256,256,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.666936790923825,0.6162464985994398,-0.15607815607815612,-0.10847355769230771,0.7739557739557739,0.2345855999737978,6.848499993793666,16.108499956317246,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
compas,lr,dir,256,256,256,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6693679092382496,0.6165413533834586,-0.17274482274482283,-0.10907451923076927,0.7557143920780284,0.2772694998420775,6.933249998837709,16.73180004581809,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
compas,lr,dir,256,256,256,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6693679092382496,0.6165413533834586,-0.1907920907920908,-0.13431490384615385,0.7346600061831849,0.32470400002785027,7.244599983096123,17.198099987581372,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
compas,lr,dir,256,256,256,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6766612641815235,0.6203615604186489,-0.21091611091611095,-0.15204326923076927,0.716074466074466,0.37979779997840524,7.053900044411421,16.139150015078485,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
compas,rf,dir,256,256,256,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6539708265802269,0.6042632066728453,-0.15146835146835147,-0.08683894230769229,0.7775639593821412,1.0038001001812518,9.476750041358173,22.79095002450049,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
compas,rf,dir,256,256,256,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6628849270664505,0.614100185528757,-0.15384930384930384,-0.08503605769230771,0.7748546772937017,0.9687729000579566,9.286750108003616,23.971350048668683,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
compas,rf,dir,256,256,256,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6645056726094003,0.6180811808118081,-0.15400140400140405,-0.08984375,0.7730505625242466,1.0104299997910857,9.251850075088441,24.276800104416907,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
compas,rf,dir,256,256,256,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6701782820097245,0.6213953488372093,-0.14655434655434663,-0.08323317307692313,0.7847803302348756,0.9676643998827785,9.188500000163913,23.168600047938526,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
compas,lr,dir,789,789,789,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6709886547811994,0.6118546845124283,-0.17228852228852232,-0.07241586538461542,0.7611842265307611,0.28673719987273216,7.063199998810887,15.439700102433562,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
compas,lr,dir,789,789,789,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.673419773095624,0.6128722382324687,-0.17336492336492337,-0.08173076923076927,0.7612679743827284,0.2707185000181198,6.609600153751671,15.347349923104048,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
compas,lr,dir,789,789,789,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6823338735818476,0.6238003838771593,-0.1818123318123318,-0.08233173076923073,0.7512665167388294,0.3497540997341275,6.682150065898895,15.3899498982355,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
compas,lr,dir,789,789,789,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6847649918962723,0.6263208453410183,-0.18419328419328418,-0.07121394230769229,0.7488273397364307,0.28787790006026626,6.6937998635694385,15.348749933764338,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
compas,rf,dir,789,789,789,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.640194489465154,0.5970961887477314,-0.18694278694278693,-0.16015625,0.7273751023751024,1.0085038000252098,9.226599941030145,23.881500004790723,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
compas,rf,dir,789,789,789,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6353322528363047,0.5909090909090909,-0.18448578448578445,-0.15865384615384615,0.730958230958231,0.9741496001370251,9.197849896736443,24.266050080768764,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
compas,rf,dir,789,789,789,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6393841166936791,0.5972850678733032,-0.17619047619047623,-0.14603365384615385,0.7394366197183098,0.9386153002269566,9.328999905847013,23.45775009598583,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
compas,rf,dir,789,789,789,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6377633711507293,0.5940054495912807,-0.16766701766701775,-0.1436298076923077,0.751165556819267,0.9528513001278043,9.188650059513748,23.217050009407103,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
compas,lr,dir,1024,1024,1024,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6628849270664505,0.6045627376425855,-0.1507839007839007,-0.07902644230769229,0.7853246158330905,0.3041675998829305,6.961849983781576,15.035749995149672,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
compas,lr,dir,1024,1024,1024,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6693679092382496,0.6106870229007634,-0.17474552474552474,-0.08984375,0.7577784805507578,0.264862600248307,6.686599925160408,15.871450072154403,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
compas,lr,dir,1024,1024,1024,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6677471636952999,0.6087786259541985,-0.16752661752661757,-0.07962740384615385,0.7662419290326267,0.3679745998233557,6.821199902333319,15.320450067520142,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
compas,lr,dir,1024,1024,1024,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6685575364667747,0.6063522617901829,-0.18173628173628165,-0.09284855769230771,0.7521777976323432,0.29220420005731285,6.841799942776561,15.770450001582503,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
compas,rf,dir,1024,1024,1024,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6353322528363047,0.584870848708487,-0.14678249678249689,-0.11418269230769229,0.7821602521249162,0.9730575000867248,9.192550089210272,25.08349996060133,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
compas,rf,dir,1024,1024,1024,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6377633711507293,0.5857275254865616,-0.15146835146835147,-0.1171875,0.7775639593821412,1.0536960002500564,9.22450004145503,23.87589996214956,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
compas,rf,dir,1024,1024,1024,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6353322528363047,0.5833333333333334,-0.1599157599157599,-0.12830528846153844,0.7667895167895168,0.9597746001090854,9.312399895861745,26.916350005194545,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
compas,rf,dir,1024,1024,1024,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6361426256077796,0.5846438482886216,-0.15753480753480753,-0.11568509615384615,0.7694612572661353,1.179243499878794,9.396049892529845,22.561499965377152,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
compas,lr,dir,2048,2048,2048,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6612641815235009,0.6108007448789572,-0.1994676494676495,-0.13311298076923073,0.7216730472544426,0.31403540004976094,6.587250041775405,15.031349961645901,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
compas,lr,dir,2048,2048,2048,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6572123176661264,0.6050420168067226,-0.20661050661050662,-0.13551682692307687,0.7145512737618,0.2909027000423521,6.697800010442734,14.824700076133013,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
compas,lr,dir,2048,2048,2048,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.660453808752026,0.608044901777362,-0.2149818649818649,-0.15354567307692313,0.7058880023049405,0.34388879989273846,6.506000063382089,14.678900013677776,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
compas,lr,dir,2048,2048,2048,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6636952998379254,0.6110590440487348,-0.2341815841815842,-0.17157451923076927,0.685762730491165,0.4206047002226114,6.537250010296702,14.937150059267879,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
compas,rf,dir,2048,2048,2048,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6280388978930308,0.5883408071748879,-0.1776471276471276,-0.13070913461538458,0.734477602805005,1.09278509975411,9.117549983784556,22.72414998151362,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
compas,rf,dir,2048,2048,2048,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6239870340356564,0.5812274368231047,-0.17987597987597992,-0.12830528846153844,0.7339862269439734,0.9200136000290513,9.393499931320548,72.74154992774129,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
compas,rf,dir,2048,2048,2048,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6304700162074555,0.5913978494623656,-0.17887562887562886,-0.13461538461538458,0.7326414087979924,2.682471000123769,28.28690002206713,23.960149963386357,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
compas,rf,dir,2048,2048,2048,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.626418152350081,0.5872873769024172,-0.18371358371358365,-0.11658653846153844,0.7263840242563647,0.8252875001635402,8.830850012600422,22.472950047813356,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
compas,lr,dir,4096,4096,4096,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6685575364667747,0.6123222748815166,-0.19056394056394055,-0.1436298076923077,0.7375840818463769,0.2293504998087883,6.495550042018294,15.464949887245893,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
compas,lr,dir,4096,4096,4096,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6653160453808752,0.6077872744539411,-0.20976365976365985,-0.17127403846153844,0.7167178871358935,0.2569495001807809,6.477199960500002,15.190650010481477,24,1,2,preprocessing,3,"repair_level=0.5,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.5
compas,lr,dir,4096,4096,4096,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6653160453808752,0.6077872744539411,-0.22059202059202065,-0.19020432692307687,0.704940609399208,0.2715370999649167,6.324099958874285,14.728650101460516,24,1,2,preprocessing,3,"repair_level=0.75,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.75
compas,lr,dir,4096,4096,4096,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6709886547811994,0.6140684410646388,-0.22658242658242655,-0.19320913461538458,0.6988461418841166,0.27736730012111366,6.336200051009655,15.41824999731034,24,1,2,preprocessing,3,"repair_level=1.0,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=1.0
compas,rf,dir,4096,4096,4096,race,[{'race': 1.0}],[{'race': 0.0}],3700,1233,1234,0.6345218800648298,0.5888787602552416,-0.1952380952380952,-0.16256009615384615,0.7191780821917808,0.7784833002369851,8.831950020976365,23.67944992147386,24,1,2,preprocessing,3,"repair_level=0.25,n_quantiles=101,train_only_fit=True",0.6.1,1.5.2,repair_sweep rl=0.25
